pairID	promptID	sentence1	sentence2	gold_label	boolean	negation	spatial	temporal	causal	knowledge
725	242	I didn't really know Mrs. Faulk very well she was about 80 and, ah, she was a nice person I had seen her a few times but I was really nervous about that.	I was very close friends with Mrs. Faulk.	contradiction	-1	-1	0	0	0	0
726	242	I didn't really know Mrs. Faulk very well she was about 80 and, ah, she was a nice person I had seen her a few times but I was really nervous about that.	Mrs. Faulk drove a yellow Honda to work every day.	neutral	-1	-1	0	0	0	0
730	244	We lived off, um, 85 in Mallard Creek where currently the 485 is now cause then the like last ten years we had to move because of the 485.	We lived there in the green house.	neutral	-1	-1	0	0	0	0
731	244	We lived off, um, 85 in Mallard Creek where currently the 485 is now cause then the like last ten years we had to move because of the 485.	We lived there many years.	entailment	-1	-1	0	1	0	0
732	244	We lived off, um, 85 in Mallard Creek where currently the 485 is now cause then the like last ten years we had to move because of the 485.	We only lived there two weeks.	contradiction	-1	-1	0	1	0	0
736	246	Boss, he was like with split personality man.	He was moody.	entailment	-1	-1	0	0	0	0
737	246	Boss, he was like with split personality man.	My boss was either really happy or really mad.	neutral	-1	-1	0	0	0	0
738	246	Boss, he was like with split personality man.	My boss was mellow and consistent.	contradiction	-1	-1	0	0	0	0
742	248	He's old enough to be my daddy.	He's 27 years older than me.	neutral	-1	-1	0	0	0	1
743	248	He's old enough to be my daddy.	He's much younger than I am.	contradiction	-1	-1	0	0	0	1
744	248	He's old enough to be my daddy.	He's older than me.	entailment	-1	-1	0	0	0	1
746	249	Everything is linked, and gosh, I don't even know how long.	I don't know how long the story is running.	neutral	-1	-1	0	1	0	0
747	249	Everything is linked, and gosh, I don't even know how long.	I know it's 4 feet long.	contradiction	-1	-1	1	0	0	0
748	250	This time I wasn't even happy that she was there because I was so stressed out.	I was so happy and relaxed!	contradiction	-1	-1	0	0	1	0
749	250	This time I wasn't even happy that she was there because I was so stressed out.	I was too anxious to be happy that she had arrived a day earlier.	neutral	-1	-1	0	0	0	0
750	250	This time I wasn't even happy that she was there because I was so stressed out.	I was too anxious to be happy that she was there.	entailment	-1	-1	0	0	1	0
752	251	and that's a lot of it is due to the fact that the mothers are on drugs	The mothers aren't on any prescriptions or drugs.	contradiction	-1	-1	0	0	0	0
753	251	and that's a lot of it is due to the fact that the mothers are on drugs	The mothers take drugs.	entailment	-1	-1	0	0	0	0
754	252	yeah it's real nice has it been raining	I do not mind the rain.	neutral	-1	-1	0	0	0	0
755	252	yeah it's real nice has it been raining	It is nice and rainy.	entailment	-1	-1	0	0	0	0
756	252	yeah it's real nice has it been raining	It is so horrible with the never ending sunshine.	contradiction	-1	-1	0	0	0	0
757	253	oh what human life is worth and whether or not you can rehabilitate somebody	All lives are worth rehab and second chances.	neutral	-1	-1	0	0	0	0
759	253	oh what human life is worth and whether or not you can rehabilitate somebody	Regardless of rehabilitation what life is worth it.	entailment	-1	-1	0	0	0	0
760	254	oh boy you do have a strange wiring problem there	I've never seen this kind of wiring problem before.	neutral	-1	-1	0	0	0	0
761	254	oh boy you do have a strange wiring problem there	The wiring isn't the issue.	contradiction	-1	-1	0	0	0	0
762	254	oh boy you do have a strange wiring problem there	There's a problem caused by this odd wiring.	entailment	-1	-1	0	0	0	0
764	255	sounds like a lot of fun yeah it's amazing to me how how many things they would allow	I'm surprised that they let you take food and drinks in there.	neutral	-1	-1	0	0	0	0
765	255	sounds like a lot of fun yeah it's amazing to me how how many things they would allow	I'm surprised what they could get away with.	entailment	-1	-1	0	0	0	0
766	256	yeah exactly i mean by the time you get through outfitting yourself and then having to go sweat doing it uh you could you could go on a Club med uh  everything inclusive vacati on	It costs $2000 to buy everything you need.	neutral	-1	-1	0	0	0	0
768	256	yeah exactly i mean by the time you get through outfitting yourself and then having to go sweat doing it uh you could you could go on a Club med uh  everything inclusive vacati on	It's really cheap to get outfitted.	contradiction	-1	-1	0	0	0	0
778	260	oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to	I do not need to because my children are over the age of twenty.	entailment	-1	-1	0	0	0	0
780	260	oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to	I must since they are both ten and eleven years old.	contradiction	-1	-1	0	0	0	0
781	261	yeah uh-huh yeah well this is Fresno uh-huh	I was born in Fresno.	neutral	-1	-1	0	0	0	0
782	261	yeah uh-huh yeah well this is Fresno uh-huh	I'm not sure where this is.	contradiction	-1	-1	0	0	0	0
783	261	yeah uh-huh yeah well this is Fresno uh-huh	I'm telling you that this is Fresno.	entailment	-1	-1	0	0	0	0
785	262	yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision	Yeah, people who might not be hungry.	neutral	-1	-1	0	0	0	0
787	263	no they're still they're still on tour they've been touring since late sixties	They have been touring since before 1970.	entailment	-1	-1	0	1	0	0
788	263	no they're still they're still on tour they've been touring since late sixties	They love touring.	neutral	-1	-1	0	0	0	0
789	263	no they're still they're still on tour they've been touring since late sixties	They recently ended their tour.	contradiction	-1	-1	0	1	0	0
790	264	how would you do aerobics	Can you explain how you'd perform aerobics?	entailment	-1	-1	0	0	0	0
791	264	how would you do aerobics	I'm interested in aerobics because I need some cardiovascular activity.	neutral	-1	-1	0	0	0	1
792	264	how would you do aerobics	Please stop talking about aerobics.	contradiction	-1	-1	0	0	0	0
796	266	well that's a good one i hadn't thought about that yeah	That's a dumb idea I discarded last week.	contradiction	-1	-1	0	0	0	0
797	266	well that's a good one i hadn't thought about that yeah	That's a good point.	entailment	-1	-1	0	0	0	0
798	266	well that's a good one i hadn't thought about that yeah	The paradox you mention is a good point.	neutral	-1	-1	0	0	0	0
802	268	day care  two days a week they call it senior citizen day care but she goes to the senior citizen center	The day care is open every day for children under the age of five only.	contradiction	-1	-1	0	1	0	0
803	268	day care  two days a week they call it senior citizen day care but she goes to the senior citizen center	They do let them go more than twice a week if the senior citizens are up to it.	neutral	-1	-1	0	1	0	0
804	268	day care  two days a week they call it senior citizen day care but she goes to the senior citizen center	They refer to it as a senior day care but it is called the senior center.	entailment	-1	-1	0	0	0	0
808	270	that was their goal oh	That is what they had been striving for.	entailment	-1	-1	0	0	0	0
809	270	that was their goal oh	That was never what they wanted.	contradiction	-1	-1	0	0	0	0
810	270	that was their goal oh	They achieved their goal.	neutral	-1	-1	0	0	0	0
811	271	gun control means using two hands	Half of all gun misfires result from single-hand use.	neutral	-1	-1	0	0	1	0
812	271	gun control means using two hands	The best way forward for gun control is to use both feet.	contradiction	-1	-1	0	0	0	1
813	271	gun control means using two hands	Use both hands if you want to practice gun control.	entailment	-1	-1	0	0	0	0
814	272	and uh but it suddenly comes from somewhere i don't know where it comes from but	I do not know where it comes from but it is swift.	entailment	-1	-1	0	0	0	0
816	272	and uh but it suddenly comes from somewhere i don't know where it comes from but	It comes like molasses and I know exactly when it will be coming.	contradiction	-1	-1	0	0	0	0
820	274	no in fact i'm not even familiar with it i don't think	I don't know much about it.	entailment	-1	-1	0	0	0	0
821	274	no in fact i'm not even familiar with it i don't think	I'm ignorant in matters of love.	neutral	-1	-1	0	0	0	0
822	274	no in fact i'm not even familiar with it i don't think	I've been studying it for years.	contradiction	-1	-1	0	0	0	0
823	275	yeah she was great you know she	I think she knows that she was awesome.	neutral	-1	-1	0	0	0	0
824	275	yeah she was great you know she	No she was horrible.	contradiction	-1	-1	0	0	0	0
825	275	yeah she was great you know she	Yes she was very good.	entailment	-1	-1	0	0	0	0
829	277	yeah he suggested just getting uh um a uh um a mop like you would use	He suggested buying a vacuum.	contradiction	-1	-1	0	0	0	1
830	277	yeah he suggested just getting uh um a uh um a mop like you would use	He suggested finding a mop.	entailment	-1	-1	0	0	0	0
831	277	yeah he suggested just getting uh um a uh um a mop like you would use	He wanted to clean up the blood with a mop.	neutral	-1	-1	0	0	0	1
832	278	its really bad out here we just had a freeway shooting about three blocks from our house	The shooting was at least 100 miles from where I live.	contradiction	-1	-1	0	1	0	0
833	278	its really bad out here we just had a freeway shooting about three blocks from our house	The shooting was close to my house and it makes me scared to go outside.	neutral	-1	-1	0	1	1	0
834	278	its really bad out here we just had a freeway shooting about three blocks from our house	There was a shooting close to my home, it is really not good in this area.	entailment	-1	-1	0	1	1	0
838	280	uh-huh that's true it is it's not really uh consistent	I disagree with you, it is very consistent.	contradiction	-1	-1	0	0	0	0
839	280	uh-huh that's true it is it's not really uh consistent	I think you may be correct about its consistency.	neutral	-1	-1	0	0	0	0
840	280	uh-huh that's true it is it's not really uh consistent	You are correct about it not be consistent.	entailment	-1	-1	0	0	0	0
844	282	i'm trying to hang in there	I am attempting to hang on.	entailment	-1	-1	0	0	0	0
845	282	i'm trying to hang in there	I really am doing my best.	neutral	-1	-1	0	0	0	0
846	282	i'm trying to hang in there	I will let go and never look back.	contradiction	-1	-1	0	0	0	0
847	283	yes oh what sort of puppy do you have	Is your puppy a good boy?	neutral	-1	-1	0	0	0	0
848	283	yes oh what sort of puppy do you have	What kind of cat did you rescue?	contradiction	-1	-1	0	0	0	1
849	283	yes oh what sort of puppy do you have	What kind of young dog do you have?	entailment	-1	-1	0	0	0	0
850	284	well you said you have kids how old	How many children do you have?	neutral	-1	-1	0	0	0	0
851	284	well you said you have kids how old	I am sorry to hear that you were not able to have children.	contradiction	-1	-1	0	0	0	0
852	284	well you said you have kids how old	You stated you have children, what are their ages?	entailment	-1	-1	0	0	0	0
853	285	they probably weren't the most brilliant people in the world but they uh were very personable and took uh a interest in people who were willing to study	They may not have been the smartest but they were very friendly and were interested in those that study.	entailment	-1	-1	0	0	0	0
854	285	they probably weren't the most brilliant people in the world but they uh were very personable and took uh a interest in people who were willing to study	They were really smart but played dumb when around others they did not know very well.	neutral	-1	-1	0	0	0	0
856	286	one time we did go that thing uh there we came back from an event and turned the lights on around the camp site and there's a skunk right	The skunk was waiting for us to return to the camp site.	neutral	-1	-1	1	0	0	0
857	286	one time we did go that thing uh there we came back from an event and turned the lights on around the camp site and there's a skunk right	We found a goat at the camp site after we had already turned out the lights.	contradiction	-1	-1	0	0	0	1
858	286	one time we did go that thing uh there we came back from an event and turned the lights on around the camp site and there's a skunk right	When we came back from an event we found a skunk.	entailment	-1	-1	1	0	0	0
860	287	you know all my children excel they're they're really good and i guess no he learns from the older boys too but	I am very proud of how much my children know.	neutral	-1	-1	0	0	0	0
861	287	you know all my children excel they're they're really good and i guess no he learns from the older boys too but	My kids are truly idiotic.	contradiction	-1	-1	0	0	0	0
862	288	and it would also cause people to compact their garbage more uh and uh and limiting the volume is probably a little bit closer to the real problem than limiting the weight	People constraining the amount of garbage is closer to the issue than the weight of the actual garbage.	entailment	-1	-1	0	0	0	0
863	288	and it would also cause people to compact their garbage more uh and uh and limiting the volume is probably a little bit closer to the real problem than limiting the weight	People do not need to worry about the amount of garbage as long as they dispose of it properly.	contradiction	-1	-1	0	0	0	0
864	288	and it would also cause people to compact their garbage more uh and uh and limiting the volume is probably a little bit closer to the real problem than limiting the weight	People need to consider both the volume and the weight of the garbage they are producing.	neutral	-1	-1	0	0	0	0
868	290	so if there's a mistake it's your mistake i guess	Do not worry, if there is a mistake I will help take the blame.	contradiction	-1	-1	0	0	0	0
869	290	so if there's a mistake it's your mistake i guess	If there is an error it belongs to you.	entailment	-1	-1	0	0	0	0
870	290	so if there's a mistake it's your mistake i guess	If you made a mistake you should take ownership of it.	neutral	-1	-1	0	0	0	0
871	291	you know especially making the seams and things like that you know it's it's got such a professional finish on them	The seams are done in a very skillful way.	entailment	-1	-1	0	0	1	0
872	291	you know especially making the seams and things like that you know it's it's got such a professional finish on them	The seams were done in a rush and look very sloppy.	contradiction	-1	-1	0	0	1	0
873	291	you know especially making the seams and things like that you know it's it's got such a professional finish on them	They took a long time to finish the seams.	neutral	-1	-1	0	1	0	0
874	292	yeah yeah my place you get two weeks when you start and then every every year they give you an extra day until you've got four weeks	Your time keeps increasing every year.	entailment	-1	-1	0	1	0	0
875	292	yeah yeah my place you get two weeks when you start and then every every year they give you an extra day until you've got four weeks	Your time never goes above three days.	contradiction	-1	-1	0	1	0	0
877	293	uh that's what's nice about living more in the country you don't have to worry about any of that	Being in the country makes you live in constant fear of things just like that.	contradiction	-1	-1	0	0	0	0
878	293	uh that's what's nice about living more in the country you don't have to worry about any of that	What is great about being in the country is you do not have to fret over things like that.	entailment	-1	-1	0	0	0	0
879	293	uh that's what's nice about living more in the country you don't have to worry about any of that	What is really swell is in the country you do not have to worry about that like you would in a city.	neutral	-1	-1	0	0	0	0
880	294	oh oh my word well that sounds adventuresome	That seems like either a lot of fun or rrally boring.	neutral	-1	-1	0	0	1	0
881	294	oh oh my word well that sounds adventuresome	That sounds like a great adventure.	entailment	-1	-1	0	0	0	0
882	294	oh oh my word well that sounds adventuresome	That sounds like an awful experience.	contradiction	-1	-1	0	0	1	0
886	296	and now i have got a sister in Germany	Currently I have a sibling residing in Germany.	entailment	-1	-1	1	0	0	0
888	296	and now i have got a sister in Germany	I have a sister that speaks German.	neutral	-1	-1	0	0	0	1
889	297	i have a younger daughter now and uh i it's kind of hard to get her  get her there and everything but i am going to to uh	I might be able to get my daughter there.	neutral	-1	-1	0	0	0	0
890	297	i have a younger daughter now and uh i it's kind of hard to get her  get her there and everything but i am going to to uh	It is a little harder for me to get my daughter there.	entailment	-1	-1	0	0	0	0
891	297	i have a younger daughter now and uh i it's kind of hard to get her  get her there and everything but i am going to to uh	My daughter has her own way to get there now that she can drive.	contradiction	-1	-1	0	0	0	1
892	298	yeah have a nice summer	I hope you have a miserable summer break.	contradiction	-1	-1	0	0	0	0
893	298	yeah have a nice summer	Indeed summer will be here soon.	neutral	-1	-1	0	0	0	0
894	298	yeah have a nice summer	Yes, have a pleasant summer.	entailment	-1	-1	0	0	0	0
901	301	we're not real naturalists or anything but um	Actually we do not consider ourselves to be naturalists.	entailment	-1	-1	0	0	0	0
902	301	we're not real naturalists or anything but um	We are totally true naturalists and are insulted to be thought of otherwise!	contradiction	-1	-1	0	0	0	0
904	302	yeah i remember my grandparents and i used to always get out there on the road and pick up beer cans and uh	A bunch of would get together and clean up trash from the street.	neutral	-1	-1	0	0	0	0
905	302	yeah i remember my grandparents and i used to always get out there on the road and pick up beer cans and uh	I used to help my grandparents with picking up cans from the road.	entailment	-1	-1	0	0	0	0
906	302	yeah i remember my grandparents and i used to always get out there on the road and pick up beer cans and uh	We used to go party at my dad's house.	contradiction	-1	-1	0	0	0	0
907	303	so this is this is not your first experience with  with a dog	Apparently this is not your first time with a dog.	entailment	-1	-1	0	0	0	0
908	303	so this is this is not your first experience with  with a dog	I am sorry I did not know this was your first time ever seeing a dog.	contradiction	-1	-1	0	0	0	0
909	303	so this is this is not your first experience with  with a dog	This is not your first time handling a domesticated animal.	neutral	-1	-1	0	0	0	1
910	304	right right don't go through the whole nine yards and	You can just tell me the end of the story.	neutral	-1	-1	0	0	0	0
911	304	right right don't go through the whole nine yards and	You don't have to do the whole thing.	entailment	-1	-1	0	0	0	0
912	304	right right don't go through the whole nine yards and	You need to go through the whole thing.	contradiction	-1	-1	0	0	0	0
914	305	um no i live off campus	I live a few block away from campus.	neutral	-1	-1	1	0	0	0
915	305	um no i live off campus	I live on campus.	contradiction	-1	-1	1	0	0	0
919	307	men um free of the charge one guy went in stabbed his ex-wife to death because she was sleeping with another guy i mean ex-wife you know we're talking and	A man killed his ex wife for sleeping with another guy after being freed from a prior charge.	entailment	-1	-1	0	0	0	0
921	307	men um free of the charge one guy went in stabbed his ex-wife to death because she was sleeping with another guy i mean ex-wife you know we're talking and	The wife made sure her ex was locked away for lifetime.	contradiction	-1	-1	0	0	0	0
925	309	is that like match savings	I have nothing that I could compare it too.	contradiction	-1	-1	0	0	0	0
926	309	is that like match savings	Is that the same thing as match savings	entailment	-1	-1	0	0	0	0
927	309	is that like match savings	Match savings would be the same thing.	neutral	-1	-1	0	0	0	0
928	310	it was um from uh um Wills Point i don't know if you're familiar with	I am not sure if you have heard of Will Point.	entailment	-1	-1	1	0	0	0
929	310	it was um from uh um Wills Point i don't know if you're familiar with	I heard its from Wills Point.	neutral	-1	-1	1	0	0	0
930	310	it was um from uh um Wills Point i don't know if you're familiar with	It's from Cambridge.	contradiction	-1	-1	1	0	0	1
934	312	i mean there was  had the i had my watch and it was all over my shoes and uh the shrubs all turned white down there	It only landed on the ground so my shoes stayed clean.	contradiction	-1	-1	0	0	0	0
935	312	i mean there was  had the i had my watch and it was all over my shoes and uh the shrubs all turned white down there	It was annoying when it covered my shoes.	neutral	-1	-1	0	0	0	0
940	314	they do it as a labor of love so the officer idea is a good idea	I can not stand the officer idea.	contradiction	-1	-1	0	0	0	0
941	314	they do it as a labor of love so the officer idea is a good idea	I think the idea of the officer thing is great.	entailment	-1	-1	0	0	0	0
942	314	they do it as a labor of love so the officer idea is a good idea	Other people think the officer thing is a great idea.	neutral	-1	-1	0	0	0	0
943	315	so it it looked pretty sharp	It sounds like it would look great.	neutral	-1	-1	0	0	0	0
944	315	so it it looked pretty sharp	It was very easy to notice.	entailment	-1	-1	0	0	0	0
945	315	so it it looked pretty sharp	The design was horrible.	contradiction	-1	-1	0	0	0	0
946	316	and we keep our cans in one thing and glass in another and paper in another it once it gets full getting it loaded into the car and taking it is a pain	It's hard to load up the paper, glass and can after separating them into their own container.	entailment	-1	-1	1	0	0	0
947	316	and we keep our cans in one thing and glass in another and paper in another it once it gets full getting it loaded into the car and taking it is a pain	The paper is the first to get full then cans, then glass.	neutral	-1	-1	0	1	0	0
948	316	and we keep our cans in one thing and glass in another and paper in another it once it gets full getting it loaded into the car and taking it is a pain	WSe do not separate anything, we throw it all in one bag.	contradiction	-1	-1	1	0	0	0
949	317	Locust Hill uh-huh right oh great	Locust Hill is the best.	neutral	-1	-1	0	0	0	0
950	317	Locust Hill uh-huh right oh great	No, not Locust Hill.	contradiction	-1	-1	0	0	0	0
951	317	Locust Hill uh-huh right oh great	Yes, that is right, Locust Hill.	entailment	-1	-1	0	0	0	0
955	319	the the extra nickel or what is it extra thirty cents for a for a for six bottles everybody everybody comes across the border  to buy the cheaper the the cheaper drinks	A six pack is about 30 cents cheaper across the border.	entailment	-1	-1	1	0	0	0
956	319	the the extra nickel or what is it extra thirty cents for a for a for six bottles everybody everybody comes across the border  to buy the cheaper the the cheaper drinks	Most people cross the border in order to get the drinks cheaper.	neutral	-1	-1	1	0	0	0
957	319	the the extra nickel or what is it extra thirty cents for a for a for six bottles everybody everybody comes across the border  to buy the cheaper the the cheaper drinks	The bottles are more expensive on the other side of the border.	contradiction	-1	-1	1	0	0	0
961	321	yeah i can hear him	He is definitely loud enough for me to hear.	entailment	-1	-1	0	0	0	0
962	321	yeah i can hear him	I can't hear him.	contradiction	-1	-1	0	0	0	0
963	321	yeah i can hear him	I think I hear him.	neutral	-1	-1	0	0	0	0
972	324	uh whenever you buy an item especially a large purchase item it it's it's something in which you're you're paying and you've always got to add in that about ten percent tax	You never have to figure out the tax in order to determine cost.	contradiction	-1	-1	0	0	0	0
982	328	which is a little unusual but its done through the auspices	It is not all tha common.	entailment	-1	-1	0	0	0	0
983	328	which is a little unusual but its done through the auspices	It's just like it is every day.	contradiction	-1	-1	0	0	0	0
984	328	which is a little unusual but its done through the auspices	It's unusual for the people to look like that.	neutral	-1	-1	0	0	0	0
985	329	that's what she plans to do so i hope so	I hope she does what she is planning to do.	entailment	-1	-1	0	0	0	0
986	329	that's what she plans to do so i hope so	It will be great for her if she does what she plans to do.	neutral	-1	-1	0	0	0	0
987	329	that's what she plans to do so i hope so	She has no plans to do that.	contradiction	-1	-1	0	0	0	0
994	332	exactly but i mean with the new laws it's really it's tough now	Far from the truth the laws are old and outdated.	contradiction	-1	-1	0	1	0	0
995	332	exactly but i mean with the new laws it's really it's tough now	Indeed it is but the regulations took a long time to become a reality.	neutral	-1	-1	0	1	0	0
996	332	exactly but i mean with the new laws it's really it's tough now	Precisely, though with the new regulations it is more difficult now.	entailment	-1	-1	0	1	0	0
1000	334	golly you know he didn't even follow any of the rules and i and didn't even seem to bother of course they kicked him right out	He broke all the rules.	entailment	-1	-1	0	0	0	0
1001	334	golly you know he didn't even follow any of the rules and i and didn't even seem to bother of course they kicked him right out	He followed every rule and still got kicked out.	contradiction	-1	-1	0	0	0	0
1002	334	golly you know he didn't even follow any of the rules and i and didn't even seem to bother of course they kicked him right out	He should have followed the rules.	neutral	-1	-1	0	0	0	0
1003	335	yeah it just doesn't seem possible does it	There is no doubt in my mind that it will happen very soon.	contradiction	-1	-1	0	0	0	0
1004	335	yeah it just doesn't seem possible does it	Truthfully it does not look like it could happen.	entailment	-1	-1	0	0	0	0
1005	335	yeah it just doesn't seem possible does it	Yes I do not think it could happen but there is always hope that it will.	neutral	-1	-1	0	0	0	0
1006	336	it's pretty much going between Washington they're undefeated and uh Buffalo New Orleans and Chicago because Chicago's only lost twice and one of those was to Buffalo	Buffalo has the best team overall.	neutral	-1	-1	0	0	0	1
1007	336	it's pretty much going between Washington they're undefeated and uh Buffalo New Orleans and Chicago because Chicago's only lost twice and one of those was to Buffalo	One of the two teams that Chicago lost to is Buffalo.	entailment	-1	-1	0	0	0	1
1009	337	uh-huh um yes we do have tax on clothes	Clothing is tax-free.	contradiction	-1	-1	0	0	0	0
1010	337	uh-huh um yes we do have tax on clothes	The sales tax is too high.	neutral	-1	-1	0	0	0	1
1011	337	uh-huh um yes we do have tax on clothes	There is sales tax on clothing.	entailment	-1	-1	0	0	0	1
1012	338	oh i see well i like the atmosphere myself	I do like the vibe myself.	entailment	-1	-1	0	0	0	0
1013	338	oh i see well i like the atmosphere myself	I do not like the negative energy this place gives off.	contradiction	-1	-1	0	0	0	0
1014	338	oh i see well i like the atmosphere myself	I feel pretty safe here which is why I like it.	neutral	-1	-1	0	0	0	0
1018	340	um i have one child a little girl who's eighteen months old	I have many children.	contradiction	-1	-1	0	0	0	0
1019	340	um i have one child a little girl who's eighteen months old	I have one child, an eighteen-month-old daughter.	entailment	-1	-1	0	0	0	0
1020	340	um i have one child a little girl who's eighteen months old	I would like to have more children.	neutral	-1	-1	0	0	0	0
1022	341	the the second one that she has was one of the puppies from the litter and uh the one male that she used had a tooth problem	The male had a tooth issue and the second puppy was from the litter.	entailment	-1	-1	0	0	0	0
1023	341	the the second one that she has was one of the puppies from the litter and uh the one male that she used had a tooth problem	There was a total of 8 in the litter only the male had teeth issues.	neutral	-1	-1	0	0	0	0
1027	343	oh is that where you're talking from	That is where you are calling from?	entailment	-1	-1	0	0	0	0
1028	343	oh is that where you're talking from	You are calling from a long distance.	neutral	-1	-1	1	0	0	0
1033	345	i honestly i don't know because i haven't had to wear that many dress clothes yet to be honest you know	I don't wear dress clothes often.	entailment	-1	-1	0	0	0	0
1034	345	i honestly i don't know because i haven't had to wear that many dress clothes yet to be honest you know	I enjoy getting dressed up.	neutral	-1	-1	0	0	0	0
1035	345	i honestly i don't know because i haven't had to wear that many dress clothes yet to be honest you know	I wear dress clothes all the time.	contradiction	-1	-1	0	0	0	0
1045	349	did you go to museums in Europe	Did you visit any European museums?	entailment	-1	-1	0	0	0	0
1046	349	did you go to museums in Europe	Did you visit any museums in Canada?	contradiction	-1	-1	1	0	0	0
1047	349	did you go to museums in Europe	I bet you loved visiting Europe.	neutral	-1	-1	0	0	0	0
1049	350	there you go well does you husband uh what does he think of your uh T-shirt and and	What does your sister think about your dress?	contradiction	-1	-1	0	0	0	0
1050	350	there you go well does you husband uh what does he think of your uh T-shirt and and	Your t-shirt is very nice.	neutral	-1	-1	0	0	0	0
1060	354	um not even cast aluminum they were just pressed aluminum	They were made out of a cheaper metal.	entailment	-1	-1	0	0	0	1
1061	354	um not even cast aluminum they were just pressed aluminum	They were made out of pure copper.	contradiction	-1	-1	0	0	0	1
1062	354	um not even cast aluminum they were just pressed aluminum	They were very flimsy pans.	neutral	-1	-1	0	0	0	1
1069	357	and it still scared me	I was just a little bit scared.	neutral	-1	-1	0	0	0	0
1070	357	and it still scared me	I was still scared.	entailment	-1	-1	0	0	0	0
1071	357	and it still scared me	It didn't scare me.	contradiction	-1	-1	0	0	0	0
1078	360	and then the second thing i'd probably look at is uh what they can afford	I also look at what is affordable to them.	entailment	-1	-1	0	0	0	0
1079	360	and then the second thing i'd probably look at is uh what they can afford	I don't care about what they can afford.	contradiction	-1	-1	0	0	0	0
1080	360	and then the second thing i'd probably look at is uh what they can afford	They can not usually afford too much.	neutral	-1	-1	0	0	0	0
1081	361	well i don't remember it seemed like it did but it might not i guess i guess	I am not quite sure but perhaps it is so.	entailment	-1	-1	0	0	0	0
1083	361	well i don't remember it seemed like it did but it might not i guess i guess	My memory is crystal clear of what happened that night.	contradiction	-1	-1	0	0	0	0
1084	362	with your TV set and you feel that a fitting punishment for television theft is death	Do you feel death may be a little to harsh of a punishment for theft?	neutral	-1	-1	0	0	0	0
1085	362	with your TV set and you feel that a fitting punishment for television theft is death	You think that the right punishment for someone who steals a TV is death.	entailment	-1	-1	0	0	0	0
1086	362	with your TV set and you feel that a fitting punishment for television theft is death	You think the best option for tv theft is too just let them go.	contradiction	-1	-1	0	0	0	0
1088	363	the beach was beautiful and and that was really uh a nice place to go so that's  that's probably one of my most favorite places to go how about you	One of my favorite places to visit is the beach since it is so pretty, what is your favorite place to visit?	entailment	-1	-1	0	0	0	0
1089	363	the beach was beautiful and and that was really uh a nice place to go so that's  that's probably one of my most favorite places to go how about you	The best place to go in my opinion is to camp out in the woods.	contradiction	-1	-1	1	0	0	0
1090	364	throw a Coke ad in there	Do not put any ads up.	contradiction	-1	-1	0	0	0	1
1091	364	throw a Coke ad in there	Put a soft drink ad up.	neutral	-1	-1	0	0	0	1
1092	364	throw a Coke ad in there	Put an ad for Coke in there.	entailment	-1	-1	0	0	0	1
1096	366	okay well so let me make sure so so you think that uh maybe a five day waiting period for handguns or that stuff would be legitimate	Do you think that a five day holding period would be worth the wait for some people?	neutral	-1	-1	0	0	0	0
1098	366	okay well so let me make sure so so you think that uh maybe a five day waiting period for handguns or that stuff would be legitimate	What about having them just wait five minutes outside before being handed a permit?	contradiction	-1	-1	0	1	0	0
1101	367	yeah when i had a Cocker Spaniel it it was an outdoor dog and uh i think i liked that better uh-huh	I think I preferred outdoor dogs like the Cocker Spaniel I used to have.	entailment	-1	-1	0	0	0	0
1108	370	a few months ago that they had six member juries i thought that they you know it was always twelve twelve men tried and true so to speak	I was wrong that juries are always twelve people.	entailment	-1	-1	0	0	0	0
1116	372	all the uh credit union CEOs and people like that so she was really into the keeping up on what's going on with the credit unions	She was interested in learning more about how credit unions made their money.	neutral	-1	-1	0	0	0	1
1117	373	i know everybody's i mean everybody's always busy and worried and so many problems people don't just sit down and you know just talk and know everything's going to be okay	All I see are people sitting and talking about their problems.	contradiction	-1	-1	0	0	0	0
1119	373	i know everybody's i mean everybody's always busy and worried and so many problems people don't just sit down and you know just talk and know everything's going to be okay	People never seem to just sit and talk about their problems and worries.	entailment	-1	-1	0	0	0	0
1126	376	Brian in Plano Texas how are you doing today	How are you Mary?	contradiction	-1	-1	0	0	0	0
1127	376	Brian in Plano Texas how are you doing today	How is your day going?	entailment	-1	-1	0	0	0	0
1128	376	Brian in Plano Texas how are you doing today	Plano, Texas is an awesome place.	neutral	-1	-1	1	0	0	0
1129	377	so it um-hum well it doesn't bring anything but chaos	Chaos is all you get from it.	entailment	-1	-1	0	0	0	0
1130	377	so it um-hum well it doesn't bring anything but chaos	It is very calm and doesn't cause any problems.	contradiction	-1	-1	0	0	0	0
1131	377	so it um-hum well it doesn't bring anything but chaos	Some people like the chaos it creates.	neutral	-1	-1	0	0	0	0
1132	378	yeah that's what i i just did today i got uh Darkman have you seen that uh i haven't i'll guess i'll watch it tonight	I have already seen Darkman about 4 times.	contradiction	-1	-1	0	1	0	1
